sum,retained,features,relative
2605,73,NPTG_Dermochelys_coriacea_IUCN,0.02802303262955854
2643,122,PEQD_Dermochelys_coriacea_IUCN,0.0461596670450246
1478,67,PNEC_Dermochelys_coriacea_IUCN,0.04533152909336942
166,6,CCAL_Dermochelys_coriacea_IUCN,0.03614457831325301
67,3,CHIL_Dermochelys_coriacea_IUCN,0.04477611940298507
624,14,WARM_Eretmochelys_imbricata_IUCN,0.022435897435897436
2460,105,NPSW_Eretmochelys_imbricata_IUCN,0.042682926829268296
1577,34,No-Category_Eretmochelys_imbricata_IUCN,0.02155992390615092
214,1,KURO_Eretmochelys_imbricata_IUCN,0.004672897196261682
478,5,PSAW_Eretmochelys_imbricata_IUCN,0.010460251046025104
1739,12,SSTC_Eretmochelys_imbricata_IUCN,0.006900517538815411
320,6,TASM_Eretmochelys_imbricata_IUCN,0.01875
800,25,SANT_Eretmochelys_imbricata_IUCN,0.03125
2440,76,NPPF_Eretmochelys_imbricata_IUCN,0.03114754098360656
167,1,ARCH_Eretmochelys_imbricata_IUCN,0.005988023952095809
6952,190,SPSG_Eretmochelys_imbricata_IUCN,0.027330264672036825
624,0,PSAE_Eretmochelys_imbricata_IUCN,0
3834,74,NPTG_Eretmochelys_imbricata_IUCN,0.019300991131977047
3424,168,PEQD_Eretmochelys_imbricata_IUCN,0.04906542056074766
1905,85,PNEC_Eretmochelys_imbricata_IUCN,0.04461942257217848
212,6,CCAL_Eretmochelys_imbricata_IUCN,0.02830188679245283
82,4,CHIL_Eretmochelys_imbricata_IUCN,0.04878048780487805
365,9,WARM_Lepidochelys_olivacea_IUCN,0.024657534246575342
346,3,NPSW_Lepidochelys_olivacea_IUCN,0.008670520231213872
203,2,No-Category_Lepidochelys_olivacea_IUCN,0.009852216748768473
214,5,TASM_Lepidochelys_olivacea_IUCN,0.02336448598130841
82,1,ARCH_Lepidochelys_olivacea_IUCN,0.012195121951219513
105,4,CCAL_Lepidochelys_olivacea_IUCN,0.0380952380952381
2,1,NPTG_Lepidochelys_olivacea_IUCN,0.5
1500,74,PEQD_Lepidochelys_olivacea_IUCN,0.04933333333333333
458,13,SPSG_Lepidochelys_olivacea_IUCN,0.028384279475982533
441,18,PNEC_Lepidochelys_olivacea_IUCN,0.04081632653061224
48,2,CHIL_Lepidochelys_olivacea_IUCN,0.041666666666666664
