sum,retained,features,relative
82,2,CHIL_Eretmochelys_imbricata_IUCN,0.024390243902439025
365,7,WARM_Lepidochelys_olivacea_IUCN,0.019178082191780823
346,0,NPSW_Lepidochelys_olivacea_IUCN,0
203,0,No-Category_Lepidochelys_olivacea_IUCN,0
214,3,TASM_Lepidochelys_olivacea_IUCN,0.014018691588785047
82,1,ARCH_Lepidochelys_olivacea_IUCN,0.012195121951219513
105,2,CCAL_Lepidochelys_olivacea_IUCN,0.01904761904761905
2,1,NPTG_Lepidochelys_olivacea_IUCN,0.5
1500,47,PEQD_Lepidochelys_olivacea_IUCN,0.03133333333333333
458,11,SPSG_Lepidochelys_olivacea_IUCN,0.024017467248908297
441,5,PNEC_Lepidochelys_olivacea_IUCN,0.011337868480725623
48,1,CHIL_Lepidochelys_olivacea_IUCN,0.020833333333333332
