summary,feature,total_amount,absolute_held,relative_held
overall,SANT_Caretta_caretta_IUCN,18,2,0.1111111111111111
overall,SANT_Eretmochelys_imbricata_IUCN,226,23,0.10176991150442478
overall,SPSG_ALB,38,4,0.10526315789473684
overall,SPSG_Caretta_caretta_IUCN,1665,167,0.1003003003003003
overall,SPSG_Chelonia_mydas_IUCN,865,87,0.10057803468208093
overall,SPSG_Dermochelys_coriacea_IUCN,1489,149,0.10006715916722633
overall,SPSG_Eretmochelys_imbricata_IUCN,2139,214,0.10004675081813932
overall,SPSG_Lepidochelys_olivacea_IUCN,126,13,0.10317460317460317
overall,SPSG_SKP,15,5,0.3333333333333333
overall,SPSG_SWO,112,12,0.10714285714285714
overall,SSTC_Caretta_caretta_IUCN,33,4,0.12121212121212122
overall,SSTC_Dermochelys_coriacea_IUCN,28,3,0.10714285714285714
overall,SSTC_Eretmochelys_imbricata_IUCN,505,51,0.100990099009901
overall,TASM_ALB,4,4,1
overall,TASM_Caretta_caretta_IUCN,89,9,0.10112359550561797
overall,TASM_Chelonia_mydas_IUCN,61,7,0.11475409836065574
overall,TASM_Dermochelys_coriacea_IUCN,87,9,0.10344827586206896
overall,TASM_Eretmochelys_imbricata_IUCN,89,9,0.10112359550561797
overall,TASM_Lepidochelys_olivacea_IUCN,66,7,0.10606060606060606
overall,TASM_SWO,2,2,1
overall,WARM_ALB,159,19,0.11949685534591195
overall,WARM_Caretta_caretta_IUCN,214,22,0.102803738317757
overall,WARM_Chelonia_mydas_IUCN,214,22,0.102803738317757
overall,WARM_Dermochelys_coriacea_IUCN,214,22,0.102803738317757
overall,WARM_Eretmochelys_imbricata_IUCN,214,22,0.102803738317757
overall,WARM_Lepidochelys_olivacea_IUCN,150,15,0.1
overall,WARM_SKP,175,18,0.10285714285714286
overall,WARM_SWO,137,14,0.10218978102189781
overall,WARM_YFT,181,19,0.10497237569060773
