summary,feature,total_amount,absolute_held,relative_held
overall,NPSW_Lepidochelys_olivacea_IUCN,346,44,0.12716763005780346
overall,NPSW_SKP,853,105,0.123094958968347
overall,NPSW_SWO,1586,205,0.12925598991172763
overall,NPSW_YFT,135,17,0.1259259259259259
overall,NPTG_ALB,721,91,0.1262135922330097
overall,NPTG_Caretta_caretta_IUCN,3834,480,0.12519561815336464
overall,NPTG_Chelonia_mydas_IUCN,3821,478,0.12509814184768386
overall,NPTG_Dermochelys_coriacea_IUCN,2605,326,0.12514395393474087
overall,NPTG_Eretmochelys_imbricata_IUCN,3834,480,0.12519561815336464
overall,NPTG_Lepidochelys_olivacea_IUCN,2,1,0.5
overall,NPTG_SKP,264,42,0.1590909090909091
overall,NPTG_SWO,617,76,0.12317666126418152
overall,NPTG_YFT,81,11,0.13580246913580246
overall,PEQD_ALB,199,25,0.12562814070351758
overall,PEQD_Caretta_caretta_IUCN,3424,428,0.125
overall,PEQD_Chelonia_mydas_IUCN,3424,428,0.125
overall,PEQD_Dermochelys_coriacea_IUCN,2643,331,0.1252364737041241
overall,PEQD_Eretmochelys_imbricata_IUCN,3424,428,0.125
overall,PEQD_Lepidochelys_olivacea_IUCN,1500,188,0.12533333333333332
overall,PEQD_SKP,279,36,0.12903225806451613
overall,PEQD_SWO,959,120,0.1251303441084463
overall,PEQD_YFT,1031,126,0.12221144519883609
overall,PNEC_ALB,222,31,0.13963963963963963
overall,PNEC_Caretta_caretta_IUCN,1905,239,0.12545931758530185
overall,PNEC_Chelonia_mydas_IUCN,1905,239,0.12545931758530185
overall,PNEC_Dermochelys_coriacea_IUCN,1478,185,0.12516914749661706
overall,PNEC_Eretmochelys_imbricata_IUCN,1905,239,0.12545931758530185
overall,PNEC_Lepidochelys_olivacea_IUCN,441,56,0.12698412698412698
overall,PNEC_SKP,355,44,0.12394366197183099
overall,PNEC_SWO,680,101,0.14852941176470588
overall,PNEC_YFT,1074,131,0.12197392923649907
overall,PSAE_Caretta_caretta_IUCN,624,78,0.125
overall,PSAE_Dermochelys_coriacea_IUCN,624,78,0.125
overall,PSAE_Eretmochelys_imbricata_IUCN,624,78,0.125
overall,PSAW_Caretta_caretta_IUCN,478,60,0.12552301255230125
overall,PSAW_Dermochelys_coriacea_IUCN,478,60,0.12552301255230125
overall,PSAW_Eretmochelys_imbricata_IUCN,478,60,0.12552301255230125
overall,SANT_Caretta_caretta_IUCN,54,7,0.12962962962962962
overall,SANT_Eretmochelys_imbricata_IUCN,800,100,0.125
overall,SPSG_ALB,137,18,0.13138686131386862
overall,SPSG_Caretta_caretta_IUCN,5304,663,0.125
overall,SPSG_Chelonia_mydas_IUCN,2773,347,0.12513523260007212
overall,SPSG_Dermochelys_coriacea_IUCN,5300,663,0.12509433962264152
overall,SPSG_Eretmochelys_imbricata_IUCN,6952,869,0.125
overall,SPSG_Lepidochelys_olivacea_IUCN,458,58,0.12663755458515283
overall,SPSG_SKP,53,7,0.1320754716981132
overall,SPSG_SWO,315,40,0.12698412698412698
overall,SSTC_Caretta_caretta_IUCN,114,15,0.13157894736842105
overall,SSTC_Dermochelys_coriacea_IUCN,108,14,0.12962962962962962
overall,SSTC_Eretmochelys_imbricata_IUCN,1739,218,0.12535940195514664
overall,TASM_ALB,6,2,0.3333333333333333
overall,TASM_Caretta_caretta_IUCN,320,40,0.125
overall,TASM_Chelonia_mydas_IUCN,199,25,0.12562814070351758
overall,TASM_Dermochelys_coriacea_IUCN,315,40,0.12698412698412698
overall,TASM_Eretmochelys_imbricata_IUCN,320,40,0.125
overall,TASM_Lepidochelys_olivacea_IUCN,214,27,0.1261682242990654
overall,TASM_SWO,3,1,0.3333333333333333
overall,WARM_ALB,413,52,0.12590799031476999
overall,WARM_Caretta_caretta_IUCN,624,78,0.125
overall,WARM_Chelonia_mydas_IUCN,624,78,0.125
overall,WARM_Dermochelys_coriacea_IUCN,624,78,0.125
overall,WARM_Eretmochelys_imbricata_IUCN,624,78,0.125
overall,WARM_Lepidochelys_olivacea_IUCN,365,46,0.12602739726027398
overall,WARM_SKP,468,58,0.12393162393162394
overall,WARM_SWO,357,59,0.16526610644257703
overall,WARM_YFT,492,61,0.12398373983739837
