Latitude,Longitude,SST,Number,season,Bathymetry,BathymetrySD,Dist2Coast,Season2,Nitrate,MLD,Chl,pa,Preds
-11,148,25.6081237792969,0,julsept,-1.615872349,824.196041,140.06140528,4,0.209435,49.890544,0.38178,0,2.7461846035576496e-5
-11,148,27.3341178894043,0,apriljune,-1.615872349,824.196041,140.06140528,3,0.24141,33.168414,0.398152,0,2.583273598513977e-5
-11,149,25.6980876922607,0,julsept,-1.174538121,801.980607,110.29242288,4,0.204666,43.9375,0.398885,0,1.9237797786774077e-5
-11,149,27.5576324462891,0,octoberdec,-1.174538121,801.980607,110.29242288,2,0.105717,19.878558,0.251374,0,0.009515962493935416
-11,150,27.6079406738281,0,octoberdec,-0.468243215,565.411476,76.303733328,2,0.225712,16.888874,0.276687,0,0.005056501929939267
-11,150,25.8163681030273,0,julsept,-0.468243215,565.411476,76.303733328,4,0.142391,37.212125,0.354193,0,1.1589075582893642e-4
-11,151,27.4867839813232,0,apriljune,-0.762892902,749.04954,54.528125152,3,0.230277,27.303305,0.278042,0,0.003443493059001415
-11,151,25.9625358581543,0,julsept,-0.762892902,749.04954,54.528125152,4,0.06098,34.134296,0.220975,0,0.010537530098955873
-11,151,27.684455871582,0,octoberdec,-0.762892902,749.04954,54.528125152,2,0.106418,16.831304,0.208506,0,0.022065642893933087
-11,152,27.5455226898193,0,apriljune,-1.745603458,956.5357,34.9923020344,3,0.233815,27.551008,0.189649,0,0.014779493721005482
-11,152,26.154296875,0,julsept,-1.745603458,956.5357,34.9923020344,4,0.013366,34.601962,0.164594,0,0.010038973716562904
-11,152,27.7958374023438,0,octoberdec,-1.745603458,956.5357,34.9923020344,2,0.154897,18.754113,0.142475,0,0.014938675365960984
-11,153,27.9685573577881,0,octoberdec,-2.884762851,574.567688,18.06606958912,2,0.202898,22.098828,0.105585,0,0.03202253830694634
-11,153,27.6667652130127,0,apriljune,-2.884762851,574.567688,18.06606958912,3,0.231121,28.6797,0.136912,0,0.010435124033929261
-11,153,28.9981746673584,0,janmarch,-2.884762851,574.567688,18.06606958912,2,0.08072,13.87383,0.109268,0,0.015230931409604036
-11,153,26.3829956054688,0,julsept,-2.884762851,574.567688,18.06606958912,4,0,37.226044,0.130175,0,0.01144816278905392
-11,154,27.8345432281494,0,apriljune,-2.902697292,669.980165,43.3514143016,3,0.233488,31.144524,0.125424,0,0.011860225915313832
