Latitude,Longitude,SST,Number,season,Bathymetry,BathymetrySD,Dist2Coast,Season2,Nitrate,MLD,Chl,pa,Preds
6,-144,27.74164,3,julsept,-5.033687,111.7876,1501.27,2,1.03444,40.6605,0.123868,1,0.053443477075958354
6,-145,26.91002,0,janmarch,-5.133095,63.46636,1397.797,4,0.57113100000000006,55.24692,0.133578,0,0.025415848018221908
6,-145,27.78644,0,julsept,-5.133095,63.46636,1397.797,2,1.050841,40.68437,0.120366,0,0.058650517070409455
6,-145,27.56187,0,octoberdec,-5.133095,63.46636,1397.797,3,0.928578,41.64354,0.099523,0,0.05679654423354045
6,-146,27.85839,1,julsept,-5.097193,101.9188,1295.569,2,0.936763,40.1609,0.115312,1,0.06527733677870604
6,-146,27.64649,0,octoberdec,-5.097193,101.9188,1295.569,3,0.874673,42.32684,0.104528,0,0.06038838217520542
6,-146,26.94129,0,janmarch,-5.097193,101.9188,1295.569,4,0.698289,56.49937,0.141665,0,0.0249096117545695
6,-146,27.47129,0,apriljune,-5.097193,101.9188,1295.569,1,0.830756,54.27168,0.186165,0,0.05539244475644033
6,-147,27.49085,0,apriljune,-5.099727,112.4232,1194.907,1,0.935288,53.16944,0.181568,0,0.06513558963235855
6,-147,26.98014,0,janmarch,-5.099727,112.4232,1194.907,4,0.749951,56.58965,0.140686,0,0.02792735229282115
6,-147,27.93899,0,julsept,-5.099727,112.4232,1194.907,2,0.816511,39.18706,0.112433,0,0.07287793061867925
6,-148,26.99997,0,janmarch,-4.858337,208.5447,1096.242,4,0.767493,54.61872,0.14556,0,0.03242445585926824
6,-148,27.49807,0,apriljune,-4.858337,208.5447,1096.242,1,0.924575,51.08463,0.165504,0,0.08570843767162359
6,-148,28.01378,0,julsept,-4.858337,208.5447,1096.242,2,0.697489,38.94459,0.111388,0,0.07931523882339303
6,-149,28.03728,0,julsept,-4.727222,250.6208,999.9969,2,0.638197,39.26469,0.10461,0,0.08702129338521367
6,-149,27.48099,0,apriljune,-4.727222,250.6208,999.9969,1,0.958132,49.4671,0.159528,0,0.10242236758472363
6,-149,27.00052,0,janmarch,-4.727222,250.6208,999.9969,4,0.802003,52.02317,0.134649,0,0.042795052883529576
6,-149,27.80929,0,octoberdec,-4.727222,250.6208,999.9969,3,0.89426,41.80132,0.099784,0,0.07916847129445298
6,-150,28.0189,0,julsept,-4.862612,187.13,906.2516,2,0.572251,38.90793,0.100253,0,0.09851954073814892
6,-150,27.83192,0,octoberdec,-4.862612,187.13,906.2516,3,0.91504,40.60762,0.094695,0,0.0896402762436202
6,-150,27.46011,0,apriljune,-4.862612,187.13,906.2516,1,0.919833,49.05319,0.153768,0,0.12066671143190602
6,-150,27.00798,3,janmarch,-4.862612,187.13,906.2516,4,0.827313,50.79357,0.127499,1,0.05160411694528911
6,-151,28.02299,1,julsept,-5.142735,149.0498,816.0758,2,0.52398,38.9338,0.106657,1,0.11007222474242521
6,-151,27.46401,0,apriljune,-5.142735,149.0498,816.0758,1,0.86365,50.18919,0.14752,0,0.14022592439905
