Latitude,Longitude,SST,Number,season,Bathymetry,BathymetrySD,Dist2Coast,Season2,Nitrate,MLD,Chl,pa,Preds
-11,156,28.35361,0,octoberdec,-3.381184,684.127,243.2649,2,0.252616,33.06444,0.101737,0,0.03855198465548423
-11,156,26.99054,0,julsept,-3.381184,684.127,243.2649,4,0,47.06653,0.150725,0,0.038533249992844465
-11,157,28.41476,0,octoberdec,-2.198943,1339.191,247.26,2,0.236794,33.59445,0.102019,0,0.031749565958834484
-11,157,27.15961,0,julsept,-2.198943,1339.191,247.26,4,0,48.19029,0.151406,0,0.031307987210964616
-11,158,28.48083,0,octoberdec,-2.801277,827.9431,142.8476,2,0.173043,31.38782,0.120505,0,0.024374650400092138
-11,158,27.32133,0,julsept,-2.801277,827.9431,142.8476,4,0.045861,46.89051,0.162779,0,0.023582923390391895
-11,158,29.26514,0,janmarch,-2.801277,827.9431,142.8476,2,0.132022,21.18262,0.091257,0,0.017344108389622657
-11,159,27.44241,0,julsept,-3.165168,991.4988,46.50912,4,0.063347,45.42741,0.179053,0,0.017932922287392444
-11,159,28.48338,0,octoberdec,-3.165168,991.4988,46.50912,2,0.091945,29.16284,0.131743,0,0.02081066934196878
-11,159,28.48375,0,apriljune,-3.165168,991.4988,46.50912,3,0.101415,34.1427,0.143944,0,0.011206358087429811
-11,160,28.44287,1,octoberdec,-3.810497,1310.838,31.90156,2,0.031089,28.1621,0.119246,1,0.020877601531811778
-11,161,27.59253,0,julsept,-2.171265,1705.821,75.66563,4,0.028064,42.29869,0.157584,0,0.015383405289584247
-11,161,28.43338,0,octoberdec,-2.171265,1705.821,75.66563,2,0.019406,29.23289,0.153051,0,0.016108923278401927
-11,162,28.45571,0,octoberdec,-2.827019,1460.791,73.58145,2,5.36e-4,31.27612,0.11791600000000001,0,0.01779320761103065
-11,162,29.29893,0,janmarch,-2.827019,1460.791,73.58145,2,0.00141,18.41456,0.118046,0,0.010270197322682972
-11,163,28.48587,1,octoberdec,-3.084916,791.8461,135.5298,2,3.41e-4,33.32358,0.074907,1,0.020608201253651502
-11,163,27.62468,0,julsept,-3.084916,791.8461,135.5298,4,0.001623,43.9586,0.105,0,0.01764630235646534
-11,163,29.30938,0,janmarch,-3.084916,791.8461,135.5298,2,0.001582,20.46731,0.091457,0,0.011076119263957176
-11,166,27.70474,0,julsept,-1.564838,814.1378,29.55515,4,0.047635,45.44436,0.116364,0,0.015090081372119455
-11,167,27.78687,0,julsept,-2.450737,805.0678,65.55647,4,0.062422,46.21222,0.09397,0,0.016589459173098918
-11,168,28.60511,0,octoberdec,-3.574181,292.186,95.74895,2,0.060189,35.2883,0.051736,0,0.021745582409970567
-11,169,28.73765,0,apriljune,-3.632247,530.2392,116.9359,3,0.05415,39.08909,0.094444,0,0.009870956302237199
-11,171,28.78536,0,apriljune,-4.202009,607.3416,304.8789,3,0.042078,38.08293,0.080458,0,0.012327820771775603
-11,172,28.76664,0,apriljune,-3.885848,563.1718,409.5389,3,0.045905,36.40755,0.074805,0,0.014245213285091136
-11,173,28.76551,0,apriljune,-4.676286,393.0494,395.5975,3,0.045707,35.75274,0.073814,0,0.016057384599884716
-11,178,29.0752,0,apriljune,-4.694328,192.4834,131.1876,3,0.081101,35.01174,0.0595,0,0.026132295871852087
-12,144,27.65219,1,octoberdec,-1.664695,733.0321,109.7309,2,0.081139,29.81634,0.129253,1,0.25636080241633125
-12,144,24.94927,1,julsept,-1.664695,733.0321,109.7309,4,0.230863,56.71822,0.143805,1,0.14500590650811465
-12,145,25.10047,0,julsept,-1.779692,354.4769,201.1541,4,0.224113,60.1573,0.119288,0,0.16334186638275194
-12,145,27.52569,0,octoberdec,-1.779692,354.4769,201.1541,2,0.084802,32.60945,0.103392,0,0.2812414760802779
-12,146,27.40767,0,octoberdec,-2.275923,589.1556,251.7005,2,0.082709,35.54602,0.09902,0,0.2788218520753615
-12,146,25.29572,0,julsept,-2.275923,589.1556,251.7005,4,0.212309,63.94196,0.128127,0,0.15772092902245433
-12,147,25.44843,0,julsept,-2.847211,480.8761,259.9647,4,0.186883,64.70126,0.120623,0,0.15767485202583933
-12,147,27.39156,1,octoberdec,-2.847211,480.8761,259.9647,2,0.098366,35.3342,0.094073,1,0.2625817195986902
-12,148,27.45783,0,octoberdec,-2.698327,558.6652,247.8945,2,0.095058,31.60815,0.083832,0,0.24416664874731803
-12,148,25.54375,0,julsept,-2.698327,558.6652,247.8945,4,0.163199,60.41351,0.123183,0,0.14523623521204881
-12,149,27.50586,0,octoberdec,-2.673954,606.7812,213.0387,2,0.099418,25.18616,0.091902,0,0.20821447488144326
-12,149,25.59016,0,julsept,-2.673954,606.7812,213.0387,4,0.150022,51.69525,0.1283,0,0.12790712025576412
-12,150,27.53164,0,octoberdec,-2.796744,1048.897,181.1022,2,0.097742,20.2897,0.123237,0,0.159248097490672
-12,150,25.63067,1,julsept,-2.796744,1048.897,181.1022,4,0.112176,44.46912,0.151991,1,0.10266433147288848
-12,151,27.58318,0,octoberdec,-2.434528,1454.309,155.53,2,0.089207,19.87688,0.147812,0,0.12178548556441811
-12,151,25.71883,0,julsept,-2.434528,1454.309,155.53,4,0.067279,41.93454,0.196956,0,0.07442515083138218
-12,152,25.86532,0,julsept,-1.823639,1610.797,129.5528,4,0.027335,41.95961,0.230727,0,0.05654466224550315
-12,152,27.65637,0,octoberdec,-1.823639,1610.797,129.5528,2,0.129504,21.44038,0.194099,0,0.07992309632756146
-12,153,27.78976,0,octoberdec,-0.8525489,958.495,97.93058,2,0.208684,24.06942,0.210029,0,0.05724489261616703
-12,153,26.06995,0,julsept,-0.8525489,958.495,97.93058,4,0.031528,43.35695,0.247782,0,0.0452721054642769
